order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days,total
10246,684,46,Female,Mumbai,Mobile,Electronics,2,4106,COD,Returned,3.0,5,Jan,8,7801.4
10247,730,36,Female,Pune,Mobile,Electronics,4,33525,COD,Delivered,3.0138855638017716,1,Mar,4,132759.0
10248,672,19,Female,Pune,Mobile,Electronics,1,50873,UPI,Returned,3.0138855638017716,27,Jul,7,37137.29
10249,710,27,Female,Pune,Laptop,Accessories,1,14888,Card,Returned,5.0,25,Feb,8,11166.0
10250,416,42,Female,Lucknow,Laptop,Accessories,3,31420,UPI,Delivered,1.0,12,Feb,3,82948.8
10251,247,37,Female,Lucknow,Laptop,Electronics,4,35693,Card,Cancelled,1.0,19,Sep,4,115645.32
10252,439,36,Male,Pune,Tablet,Accessories,1,15511,UPI,Delivered,3.0138855638017716,29,Jun,9,11012.81
10253,203,40,Male,Bangalore,Headphones,Accessories,3,31754,UPI,Cancelled,5.0,9,Apr,9,86688.42
10254,184,41,Male,Lucknow,Laptop,Electronics,3,58766,COD,Returned,4.0,28,Oct,7,126934.56
10255,123,28,Male,Mumbai,Tablet,Accessories,2,11606,COD,Returned,3.0,8,Sep,3,21355.04
10256,401,51,Female,Lucknow,Headphones,Accessories,1,22286,COD,Delivered,3.0138855638017716,12,Jul,4,19611.68
10257,767,45,Male,Bangalore,Laptop,Accessories,4,57352,COD,Delivered,3.0138855638017716,6,Jul,7,215643.52
10258,294,22,Male,Delhi,Mobile,Accessories,1,17444,Card,Delivered,3.0,17,Aug,6,14478.519999999999
10259,280,22,Female,Lucknow,Watch,Accessories,1,41664,UPI,Returned,3.0,21,Mar,6,32914.560000000005
10260,610,38,Male,Pune,Laptop,Accessories,4,29215,UPI,Cancelled,3.0138855638017716,13,Feb,4,101668.2
10261,198,29,Female,Pune,Watch,Accessories,4,54751,Card,Delivered,4.0,3,Jan,8,212433.88
10262,511,21,Female,Pune,Laptop,Electronics,2,69407,Card,Cancelled,4.0,7,Feb,9,129097.01999999999
10263,752,59,Female,Delhi,Mobile,Electronics,3,65006,UPI,Delivered,1.0,11,Mar,7,173566.02
10264,144,37,Female,Bangalore,Watch,Accessories,4,36309,COD,Delivered,4.0,7,May,8,135069.47999999998
10265,609,55,Female,Mumbai,Tablet,Accessories,4,7344,COD,Delivered,2.0,15,Aug,2,24969.6
10266,201,42,Male,Bangalore,Mobile,Electronics,1,50364,COD,Delivered,5.0,0,Nov,4,50364.0
10267,124,31,Male,Delhi,Watch,Electronics,4,37674,Card,Returned,4.0,23,Nov,3,116035.92
10268,187,28,Male,Pune,Watch,Electronics,4,46433,UPI,Returned,3.0,9,Mar,6,169016.12
10269,326,49,Female,Bangalore,Mobile,Electronics,1,13644,Card,Delivered,4.0,6,Jul,2,12825.359999999999
10270,464,28,Male,agra,Mobile,Electronics,1,8149,UPI,Returned,1.0,29,Nov,7,5785.79
10271,349,35,Male,agra,Mobile,Electronics,1,37145,COD,Returned,5.0,13,Nov,8,32316.15
10272,771,44,Male,Mumbai,Headphones,Electronics,2,53174,COD,Returned,5.0,16,May,4,89332.31999999999
10273,660,35,Male,Lucknow,Tablet,Accessories,3,13318,COD,Returned,3.0,18,May,8,32762.280000000002
10274,764,40,Female,Mumbai,Laptop,Electronics,4,37380,UPI,Cancelled,5.0,29,Aug,8,106159.2
10275,403,28,Male,Pune,Watch,Electronics,1,60609,COD,Cancelled,2.0,4,Oct,3,58184.64
10276,346,38,Female,Lucknow,Laptop,Electronics,1,37833,UPI,Returned,5.0,18,May,1,31023.06
10277,511,22,Female,Pune,Mobile,Accessories,3,54558,Card,Cancelled,3.0138855638017716,2,Oct,3,160400.52
10278,147,40,Male,Pune,Tablet,Accessories,2,55075,COD,Delivered,3.0,0,Jul,1,110150.0
10279,148,58,Female,Lucknow,Tablet,Accessories,4,25630,Card,Cancelled,5.0,7,Dec,2,95343.59999999999
10280,711,42,Female,Mumbai,Headphones,Electronics,2,27216,Card,Delivered,4.0,8,Oct,8,50077.44
10281,489,58,Female,Delhi,Mobile,Electronics,2,31797,UPI,Cancelled,1.0,4,Aug,4,61050.24
10282,640,27,Female,Delhi,Watch,Electronics,2,19562,Card,Cancelled,3.0138855638017716,0,Aug,9,39124.0
10283,551,39,Female,Delhi,Headphones,Accessories,1,29992,UPI,Delivered,3.0138855638017716,16,Mar,7,25193.28
10284,338,36,Female,Delhi,Mobile,Accessories,3,56981,UPI,Delivered,4.0,24,Apr,3,129916.68000000001
10285,641,18,Female,Bangalore,Headphones,Accessories,3,66877,Card,Returned,3.0138855638017716,13,Aug,1,174548.97
10286,779,24,Male,Delhi,Laptop,Accessories,3,11067,UPI,Cancelled,2.0,16,May,1,27888.84
10287,473,21,Male,Lucknow,Mobile,Accessories,2,37306,UPI,Delivered,2.0,8,Dec,1,68643.04000000001
10288,151,18,Female,Delhi,Watch,Accessories,4,48174,UPI,Returned,1.0,2,Jan,3,188842.08
10289,415,32,Female,Pune,Watch,Electronics,2,43627,Card,Delivered,1.0,2,Jul,5,85508.92
10290,298,57,Male,Delhi,Mobile,Accessories,3,24002,UPI,Returned,1.0,12,Mar,8,63365.28
10291,611,29,Male,Mumbai,Headphones,Accessories,1,51224,COD,Returned,1.0,19,Feb,8,41491.44
10292,263,39,Male,Lucknow,Tablet,Accessories,2,6740,Card,Delivered,5.0,4,Dec,2,12940.8
10293,764,39,Male,Lucknow,Mobile,Accessories,1,49044,Card,Delivered,3.0138855638017716,5,Oct,9,46591.799999999996
10294,144,34,Female,Bangalore,Watch,Electronics,3,17140,UPI,Cancelled,4.0,13,May,9,44735.4
10295,346,46,Female,agra,Laptop,Electronics,2,33395,Card,Cancelled,2.0,5,Jan,7,63450.5
10296,624,31,Male,Lucknow,Watch,Accessories,1,12420,COD,Returned,5.0,25,Sep,5,9315.0
10297,572,37,Male,Mumbai,Tablet,Electronics,2,31143,Card,Delivered,1.0,28,Oct,5,44845.92
10298,2,50,Male,Delhi,Watch,Electronics,3,29727,Card,Cancelled,3.0,28,May,8,64210.32
10299,304,32,Male,Lucknow,Tablet,Electronics,4,23751,Card,Returned,3.0,24,Jun,8,72203.04
10300,254,29,Female,Mumbai,Mobile,Electronics,3,24738,UPI,Cancelled,4.0,16,Jul,5,62339.759999999995
10301,652,57,Male,Delhi,Watch,Electronics,4,60544,COD,Returned,2.0,8,Sep,6,222801.92
10302,453,37,Male,Bangalore,Headphones,Electronics,4,28223,COD,Cancelled,2.0,3,Nov,6,109505.23999999999
10303,37,47,Male,Lucknow,Headphones,Electronics,3,35473,COD,Delivered,4.0,22,May,6,83006.82
10304,160,55,Female,Lucknow,Watch,Accessories,1,9013,Card,Returned,1.0,14,Dec,5,7751.18
10305,9,20,Female,Mumbai,Watch,Electronics,2,43816,COD,Returned,1.0,21,Apr,9,69229.28
10306,233,45,Female,Pune,Laptop,Accessories,2,30725,UPI,Cancelled,3.0138855638017716,24,Dec,1,46702.0
10307,99,43,Male,Bangalore,Watch,Electronics,2,4879,Card,Cancelled,2.0,17,Mar,3,8099.139999999999
10308,659,47,Male,Pune,Laptop,Electronics,4,11805,UPI,Cancelled,2.0,14,May,7,40609.2
10309,208,30,Male,Lucknow,Laptop,Electronics,4,32222,Card,Delivered,2.0,26,Oct,9,95377.12
10310,131,30,Female,Pune,Laptop,Accessories,3,55929,UPI,Cancelled,1.0,17,Oct,2,139263.21
10311,404,19,Female,Delhi,Laptop,Electronics,1,42976,Card,Cancelled,3.0,6,Mar,4,40397.439999999995
10312,152,54,Male,Bangalore,Mobile,Accessories,3,44753,UPI,Delivered,4.0,14,May,8,115462.74
10313,54,55,Male,agra,Headphones,Electronics,3,21208,COD,Cancelled,4.0,27,Aug,5,46445.52
10314,120,19,Female,Delhi,Laptop,Electronics,1,65463,Card,Delivered,5.0,24,Feb,8,49751.88
10315,673,53,Male,Mumbai,Headphones,Accessories,4,28121,Card,Delivered,5.0,4,Apr,2,107984.64
10316,628,43,Male,Pune,Laptop,Electronics,3,30501,UPI,Cancelled,3.0,22,Aug,8,71372.34
10317,587,28,Male,Bangalore,Headphones,Electronics,3,14720,UPI,Delivered,2.0,10,May,6,39744.0
10318,625,25,Female,Delhi,Watch,Electronics,4,65622,UPI,Cancelled,3.0,23,Aug,5,202115.76
10319,420,57,Male,Pune,Watch,Accessories,2,68407,Card,Delivered,5.0,13,Jun,2,119028.18
10320,422,39,Male,Mumbai,Headphones,Electronics,1,38284,UPI,Returned,3.0138855638017716,7,Jan,7,35604.119999999995
10321,104,37,Male,Pune,Laptop,Electronics,1,39570,COD,Cancelled,5.0,3,May,1,38382.9
10322,254,25,Male,Delhi,Mobile,Electronics,2,39650,UPI,Returned,4.0,9,Oct,6,72163.0
10323,227,46,Female,Pune,Headphones,Accessories,1,61762,UPI,Returned,3.0,6,Feb,3,58056.28
10324,112,57,Female,Bangalore,Tablet,Electronics,2,56044,UPI,Returned,1.0,0,Jul,6,112088.0
10325,510,43,Female,Lucknow,Mobile,Accessories,3,27661,COD,Returned,5.0,19,Oct,1,67216.23000000001
10326,473,47,Male,agra,Tablet,Electronics,1,21680,UPI,Cancelled,4.0,11,Apr,1,19295.2
10327,99,34,Female,Delhi,Headphones,Electronics,1,19325,UPI,Delivered,2.0,12,Feb,2,17006.0
10328,153,37,Male,Delhi,Laptop,Accessories,3,1517,Card,Cancelled,3.0,15,Jan,7,3868.35
10329,338,33,Female,Delhi,Tablet,Accessories,4,21385,Card,Cancelled,5.0,13,May,4,74419.8
10330,706,24,Male,Pune,Headphones,Accessories,4,46760,UPI,Delivered,1.0,12,Nov,4,164595.2
10331,163,33,Female,Bangalore,Mobile,Accessories,3,10760,Card,Returned,5.0,4,Oct,4,30988.8
10332,720,44,Female,Mumbai,Laptop,Accessories,1,55446,UPI,Delivered,1.0,13,Aug,5,48238.02
10333,681,40,Female,Bangalore,Tablet,Electronics,1,47162,UPI,Returned,3.0,25,Aug,2,35371.5
10334,161,41,Male,Delhi,Headphones,Electronics,1,37518,COD,Cancelled,3.0138855638017716,12,Dec,7,33015.840000000004
10335,580,26,Male,Pune,Laptop,Accessories,2,55599,UPI,Delivered,1.0,13,Oct,3,96742.26
10336,398,52,Male,Pune,Laptop,Electronics,4,62806,Card,Delivered,1.0,11,Feb,3,223589.36000000002
10337,277,37,Female,Delhi,Watch,Electronics,1,29730,Card,Returned,4.0,22,Jun,2,23189.4
10338,504,54,Male,Pune,Laptop,Accessories,4,25269,Card,Delivered,3.0138855638017716,27,Jul,6,73785.48
10339,392,59,Male,Delhi,Headphones,Accessories,4,35714,Card,Cancelled,3.0,21,Oct,4,112856.24
10340,135,34,Male,Bangalore,Mobile,Accessories,1,32992,UPI,Delivered,5.0,19,Jan,4,26723.52
10341,195,48,Male,Lucknow,Watch,Electronics,3,64267,COD,Delivered,3.0138855638017716,14,May,8,165808.86
10342,401,25,Male,Pune,Headphones,Accessories,3,62973,COD,Cancelled,2.0,18,Jun,2,154913.58000000002
10343,640,32,Male,Delhi,Headphones,Electronics,4,4187,UPI,Returned,3.0,10,Jul,7,15073.2
10344,33,48,Female,Delhi,Headphones,Accessories,2,49635,Card,Delivered,3.0138855638017716,29,Nov,2,70481.7
10345,688,47,Female,Pune,Tablet,Accessories,4,65135,COD,Returned,3.0,21,Sep,6,205826.6
10346,460,37,Male,Mumbai,Tablet,Accessories,4,50204,COD,Delivered,2.0,25,Mar,5,150612.0
10347,470,56,Female,Delhi,Mobile,Accessories,3,14334,UPI,Cancelled,5.0,14,Aug,8,36981.72
10348,375,29,Female,Pune,Headphones,Electronics,1,9421,Card,Returned,4.0,29,Oct,6,6688.91
10349,22,34,Male,Delhi,Tablet,Electronics,1,29073,COD,Delivered,3.0138855638017716,28,Mar,7,20932.559999999998
10350,750,59,Male,Mumbai,Tablet,Electronics,2,38376,UPI,Returned,5.0,27,Nov,6,56028.96
10351,670,47,Female,Lucknow,Tablet,Accessories,3,4766,COD,Delivered,2.0,20,Sep,8,11438.400000000001
10352,38,46,Male,Mumbai,Mobile,Electronics,3,38213,COD,Cancelled,5.0,29,Aug,2,81393.69
10353,230,36,Female,Bangalore,Mobile,Electronics,4,9485,Card,Cancelled,3.0,11,Sep,7,33766.6
10354,365,28,Female,Pune,Headphones,Electronics,3,22568,Card,Delivered,4.0,18,May,5,55517.280000000006
10355,563,51,Female,Mumbai,Watch,Accessories,4,8866,COD,Delivered,1.0,15,Nov,9,30144.399999999998
10356,438,24,Male,Lucknow,Headphones,Electronics,2,69884,Card,Returned,3.0138855638017716,3,Sep,9,135574.96
10357,776,51,Female,Delhi,Tablet,Accessories,3,30972,COD,Delivered,5.0,17,Mar,8,77120.28
10358,283,37,Male,Pune,Tablet,Accessories,3,3956,COD,Returned,1.0,8,Jul,8,10918.560000000001
10359,27,55,Male,Mumbai,Laptop,Electronics,4,12531,COD,Delivered,4.0,15,Mar,4,42605.4
10360,226,41,Male,Lucknow,Headphones,Electronics,3,20526,UPI,Cancelled,1.0,6,Jun,8,57883.32
10361,277,27,Male,Mumbai,Tablet,Accessories,1,41387,Card,Returned,5.0,27,Aug,2,30212.51
10362,798,49,Male,Bangalore,Tablet,Accessories,2,29277,Card,Returned,2.0,29,Feb,5,41573.34
10363,609,32,Female,Pune,Watch,Accessories,1,43430,COD,Cancelled,3.0138855638017716,25,Aug,4,32572.5
10364,284,54,Male,Delhi,Laptop,Electronics,4,2160,Card,Returned,3.0,18,Jan,5,7084.8
10365,481,37,Male,Lucknow,Headphones,Accessories,4,27651,COD,Cancelled,3.0,23,Apr,5,85165.08
10366,453,20,Male,Mumbai,Mobile,Accessories,4,25113,Card,Cancelled,3.0138855638017716,23,Jul,5,77348.04000000001
10367,659,54,Male,Pune,Headphones,Accessories,2,65766,Card,Cancelled,1.0,10,Jan,7,118378.8
10368,516,57,Male,Mumbai,Headphones,Electronics,3,55238,COD,Delivered,3.0,16,Jun,1,139199.76
10369,547,25,Female,Pune,Watch,Accessories,1,46277,Card,Cancelled,3.0138855638017716,29,Oct,2,32856.67
10370,192,57,Male,Bangalore,Headphones,Accessories,3,31202,COD,Returned,3.0138855638017716,20,Jun,7,74884.8
10371,49,40,Male,Mumbai,Watch,Accessories,4,62304,UPI,Delivered,3.0,4,Jul,1,239247.36
10372,512,57,Female,agra,Watch,Accessories,3,13521,COD,Cancelled,2.0,11,Sep,9,36101.07
10373,17,28,Male,agra,Tablet,Accessories,2,44501,Card,Cancelled,1.0,18,Jul,3,72981.64
10374,172,25,Female,Bangalore,Mobile,Electronics,4,19592,UPI,Cancelled,2.0,1,Mar,6,77584.31999999999
10375,220,46,Female,Pune,Watch,Electronics,3,29415,UPI,Returned,2.0,0,Apr,4,88245.0
10376,158,47,Female,Lucknow,Laptop,Accessories,1,53823,COD,Delivered,4.0,28,Jan,3,38752.56
10377,477,27,Female,Mumbai,Laptop,Accessories,4,52402,UPI,Delivered,1.0,3,May,8,203319.75999999998
10378,46,56,Male,agra,Mobile,Accessories,4,16239,COD,Delivered,2.0,27,Jul,2,47417.88
10379,373,45,Male,Pune,Watch,Accessories,2,14199,Card,Returned,5.0,10,Mar,3,25558.2
10380,518,53,Female,Delhi,Mobile,Accessories,2,3304,COD,Cancelled,3.0,25,Jun,8,4956.0
10381,99,30,Female,Delhi,Tablet,Accessories,1,49404,UPI,Delivered,1.0,17,Dec,3,41005.32
10382,745,49,Male,Mumbai,Laptop,Electronics,3,55096,COD,Cancelled,4.0,20,Mar,8,132230.4
10383,37,53,Female,Pune,Headphones,Accessories,3,50493,COD,Returned,2.0,27,Apr,7,110579.67
10384,280,54,Female,Delhi,Laptop,Accessories,4,64866,Card,Delivered,5.0,26,May,2,192003.36
10385,349,43,Female,agra,Watch,Electronics,4,38843,COD,Returned,3.0,15,Jun,1,132066.19999999998
10386,497,39,Male,Mumbai,Mobile,Electronics,3,12275,Card,Delivered,3.0,9,Jun,1,33510.75
10387,302,21,Female,Bangalore,Laptop,Electronics,3,63512,UPI,Delivered,5.0,11,Jan,2,169577.04
10388,181,48,Male,Pune,Headphones,Electronics,3,48186,UPI,Cancelled,1.0,1,Dec,7,143112.42
10389,607,35,Male,Bangalore,Headphones,Accessories,4,56057,COD,Returned,3.0,0,Aug,9,224228.0
10390,99,55,Male,Delhi,Mobile,Electronics,2,64736,COD,Delivered,3.0,9,Mar,7,117819.52
10391,700,41,Female,Delhi,Mobile,Electronics,2,46374,UPI,Delivered,3.0,9,Apr,3,84400.68000000001
10392,116,40,Female,Lucknow,Laptop,Electronics,1,32086,UPI,Returned,3.0138855638017716,27,Aug,8,23422.78
10393,191,39,Male,Mumbai,Watch,Accessories,3,57509,UPI,Cancelled,2.0,25,May,8,129395.25
10394,253,19,Male,agra,Tablet,Accessories,3,1107,COD,Returned,2.0,9,Jun,9,3022.11
10395,161,48,Male,Mumbai,Headphones,Accessories,3,37886,UPI,Delivered,3.0,24,Jan,9,86380.08
10396,256,28,Female,Bangalore,Mobile,Electronics,1,63152,COD,Returned,4.0,1,Aug,9,62520.479999999996
10397,323,45,Female,Pune,Tablet,Accessories,3,53612,UPI,Cancelled,3.0138855638017716,25,May,4,120627.0
10398,128,49,Male,Pune,Tablet,Electronics,2,37525,UPI,Cancelled,3.0,19,Jan,4,60790.50000000001
10399,18,22,Male,Delhi,Tablet,Electronics,3,63992,COD,Cancelled,1.0,2,Jul,2,188136.48
10400,793,55,Female,Bangalore,Watch,Electronics,1,10723,Card,Cancelled,3.0138855638017716,0,Feb,8,10723.0
10401,735,27,Male,Delhi,Mobile,Electronics,4,23443,COD,Cancelled,4.0,23,Dec,2,72204.44
10402,566,57,Female,Delhi,Headphones,Accessories,4,63360,Card,Cancelled,1.0,17,Jun,3,210355.19999999998
10403,570,41,Female,Lucknow,Mobile,Accessories,2,66787,COD,Cancelled,5.0,10,Mar,9,120216.6
10404,323,52,Male,Delhi,Laptop,Accessories,2,34473,Card,Delivered,5.0,23,Jun,2,53088.42
10405,686,40,Male,Mumbai,Headphones,Accessories,2,37155,Card,Returned,2.0,11,Sep,1,66135.9
10406,792,34,Female,Pune,Mobile,Electronics,4,64677,Card,Cancelled,3.0138855638017716,0,Jun,5,258708.0
10407,626,18,Female,Delhi,Headphones,Electronics,3,60009,COD,Returned,2.0,5,Jan,7,171025.65
10408,288,48,Female,Mumbai,Laptop,Electronics,1,60961,COD,Returned,2.0,15,Jun,4,51816.85
10409,663,48,Female,Bangalore,Headphones,Electronics,1,19158,COD,Delivered,3.0138855638017716,19,Mar,4,15517.980000000001
10410,639,59,Female,Pune,Tablet,Electronics,3,36633,Card,Returned,5.0,2,Apr,3,107701.02
10411,155,59,Male,Bangalore,Watch,Accessories,4,21120,Card,Returned,3.0138855638017716,16,Apr,6,70963.2
10412,490,51,Female,Mumbai,Laptop,Accessories,4,37567,COD,Cancelled,1.0,25,Sep,8,112701.0
10413,386,26,Female,Bangalore,Headphones,Electronics,1,69769,COD,Cancelled,4.0,15,Aug,2,59303.65
10414,785,39,Female,Bangalore,Laptop,Electronics,2,30175,UPI,Returned,2.0,10,Jul,6,54315.0
10415,104,30,Male,Bangalore,Tablet,Accessories,2,67701,UPI,Cancelled,5.0,15,May,8,115091.7
10416,393,42,Male,Delhi,Watch,Accessories,1,1360,UPI,Delivered,2.0,11,Oct,1,1210.4
10417,246,35,Female,Delhi,Laptop,Electronics,1,28118,UPI,Returned,3.0,0,Nov,4,28118.0
10418,176,29,Female,Delhi,Tablet,Accessories,3,28416,UPI,Returned,4.0,10,Apr,1,76723.2
10419,39,57,Male,Pune,Tablet,Accessories,3,23378,COD,Delivered,1.0,22,Mar,4,54704.520000000004
10420,477,34,Male,Mumbai,Tablet,Electronics,3,39054,Card,Delivered,2.0,5,Dec,9,111303.9
10421,682,32,Male,Delhi,Headphones,Electronics,3,27296,Card,Delivered,3.0,18,Jan,6,67148.16
10422,759,59,Male,Bangalore,Mobile,Accessories,3,9845,COD,Delivered,3.0,11,Sep,6,26286.15
10423,538,32,Female,Bangalore,Laptop,Accessories,3,62018,COD,Returned,4.0,27,Aug,5,135819.41999999998
10424,408,32,Male,Bangalore,Mobile,Electronics,2,23084,COD,Cancelled,5.0,1,Jan,3,45706.32
10425,525,56,Female,Bangalore,Tablet,Accessories,1,12098,UPI,Cancelled,5.0,9,Feb,2,11009.18
10426,506,30,Female,Lucknow,Mobile,Accessories,4,18945,UPI,Cancelled,2.0,18,Jan,9,62139.600000000006
10427,36,34,Male,Pune,Tablet,Accessories,3,44313,UPI,Cancelled,2.0,27,Jan,9,97045.47
10428,685,49,Male,agra,Tablet,Electronics,2,4230,COD,Delivered,5.0,14,Sep,7,7275.599999999999
10429,20,26,Male,Mumbai,Watch,Accessories,1,12184,COD,Cancelled,1.0,7,May,2,11331.119999999999
10430,321,57,Male,Delhi,Watch,Accessories,1,57970,Card,Cancelled,1.0,10,Mar,4,52173.0
10431,776,37,Female,Lucknow,Mobile,Electronics,1,35063,COD,Returned,3.0,22,Feb,8,27349.14
10432,512,43,Female,Mumbai,Laptop,Electronics,3,10541,UPI,Returned,4.0,15,Dec,6,26879.55
10433,400,44,Female,Pune,Mobile,Accessories,3,53965,Card,Cancelled,1.0,12,Aug,5,142467.6
10434,654,38,Male,Bangalore,Laptop,Electronics,4,61820,COD,Delivered,2.0,29,Aug,2,175568.8
10435,471,35,Female,Delhi,Mobile,Electronics,3,33124,Card,Cancelled,1.0,27,Jun,1,72541.56
10436,143,30,Male,Pune,Headphones,Accessories,1,4226,Card,Delivered,4.0,12,Feb,1,3718.88
10437,92,33,Female,Mumbai,Headphones,Electronics,1,50893,COD,Returned,2.0,22,Nov,1,39696.54
10438,354,26,Male,Lucknow,Laptop,Accessories,2,2343,UPI,Delivered,4.0,4,Jan,6,4498.5599999999995
10439,800,29,Female,Delhi,Watch,Accessories,2,55429,UPI,Cancelled,5.0,11,Jun,4,98663.62
10440,727,55,Female,Mumbai,Laptop,Electronics,4,59356,Card,Returned,4.0,9,Jan,9,216055.84
10441,51,36,Male,Delhi,Mobile,Accessories,2,65960,COD,Cancelled,4.0,18,Dec,9,108174.40000000001
10442,665,24,Female,Mumbai,Tablet,Accessories,4,14254,COD,Cancelled,4.0,16,Jun,3,47893.439999999995
10443,698,52,Female,Bangalore,Headphones,Accessories,2,29353,UPI,Delivered,2.0,0,Oct,6,58706.0
10444,575,35,Male,Lucknow,Tablet,Accessories,1,60060,COD,Cancelled,4.0,21,Feb,6,47447.4
10445,190,33,Male,Bangalore,Headphones,Accessories,3,68316,COD,Cancelled,4.0,14,Jul,1,176255.28
10446,125,56,Male,Mumbai,Mobile,Electronics,3,5067,Card,Returned,3.0138855638017716,15,Dec,9,12920.85
10447,150,21,Male,Pune,Headphones,Electronics,4,62618,COD,Delivered,3.0138855638017716,19,Oct,4,202882.32
10448,314,42,Male,Bangalore,Laptop,Accessories,3,59386,COD,Delivered,3.0,22,Feb,6,138963.24
10449,570,49,Female,Pune,Tablet,Accessories,3,58224,COD,Returned,2.0,9,Feb,8,158951.52000000002
10450,342,57,Male,Mumbai,Tablet,Electronics,2,32650,UPI,Returned,3.0138855638017716,9,Jun,1,59423.0
10451,305,30,Female,Lucknow,Mobile,Accessories,1,67291,UPI,Delivered,4.0,25,Apr,8,50468.25
10452,692,34,Female,Pune,Tablet,Accessories,3,6962,Card,Returned,1.0,16,Jun,6,17544.239999999998
10453,682,54,Male,Mumbai,Mobile,Accessories,1,28060,UPI,Delivered,4.0,28,Dec,1,20203.2
10454,783,23,Female,Pune,Watch,Electronics,2,3871,UPI,Returned,1.0,21,Aug,9,6116.18
10455,54,36,Female,Bangalore,Laptop,Accessories,2,54512,UPI,Delivered,5.0,22,Nov,9,85038.72
10456,444,30,Male,Mumbai,Headphones,Electronics,3,3432,UPI,Delivered,5.0,16,Oct,8,8648.64
10457,613,43,Female,Bangalore,Headphones,Accessories,3,21970,Card,Returned,2.0,1,Mar,7,65250.9
10458,264,31,Male,Delhi,Headphones,Accessories,2,10278,COD,Cancelled,2.0,8,May,1,18911.52
10459,53,48,Male,Mumbai,Watch,Electronics,2,23533,COD,Cancelled,5.0,24,May,1,35770.16
10460,572,21,Male,Pune,Laptop,Electronics,4,10804,COD,Returned,2.0,21,Oct,8,34140.64
10461,620,56,Female,Delhi,Tablet,Accessories,4,14907,Card,Delivered,1.0,26,Sep,8,44124.72
10462,5,25,Female,Bangalore,Tablet,Accessories,1,3021,UPI,Returned,1.0,3,Jul,1,2930.37
10463,103,42,Female,Bangalore,Laptop,Accessories,2,1283,Card,Cancelled,3.0,6,Sep,8,2412.04
10464,196,30,Female,Pune,Laptop,Electronics,1,43166,Card,Delivered,2.0,4,Aug,8,41439.36
10465,774,49,Male,Delhi,Headphones,Accessories,2,17298,Card,Delivered,2.0,18,Mar,3,28368.72
10466,350,55,Female,Lucknow,Tablet,Electronics,1,1603,COD,Delivered,3.0,3,Feb,1,1554.9099999999999
10467,47,55,Male,Pune,Laptop,Accessories,4,54543,UPI,Cancelled,4.0,17,Mar,3,181082.75999999998
10468,656,45,Female,Bangalore,Tablet,Accessories,2,34439,COD,Cancelled,1.0,29,Jun,8,48903.38
10469,269,47,Female,Mumbai,Laptop,Accessories,2,59542,Card,Delivered,4.0,21,Nov,8,94076.36
10470,370,20,Female,agra,Mobile,Accessories,1,12635,Card,Delivered,3.0138855638017716,2,Dec,7,12382.3
10471,636,45,Female,Lucknow,Headphones,Accessories,1,62448,COD,Cancelled,3.0,22,Oct,2,48709.44
10472,106,20,Female,Mumbai,Laptop,Accessories,3,60256,COD,Cancelled,3.0138855638017716,3,Apr,5,175344.96
10473,670,51,Male,Delhi,Watch,Accessories,3,39904,COD,Delivered,3.0138855638017716,13,Nov,8,104149.44
10474,659,33,Female,Pune,Laptop,Electronics,4,3089,UPI,Returned,2.0,23,Jan,3,9514.12
10475,657,39,Female,Pune,Mobile,Accessories,2,10195,COD,Returned,4.0,26,Oct,6,15088.6
10476,120,49,Female,Delhi,Watch,Accessories,2,6222,UPI,Returned,2.0,13,Oct,2,10826.28
10477,787,55,Female,Lucknow,Watch,Accessories,1,50374,UPI,Cancelled,3.0,16,Sep,8,42314.159999999996
