order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days
10289,415,32,Female,Pune,Watch,Electronics,2,43627,Card,Delivered,1,2,Jul,5
10290,298,57,Male,Delhi,Mobile,Accessories,3,24002,UPI,Returned,1,12,Mar,8
10291,611,29,Male,Mumbai,Headphones,Accessories,1,51224,COD,Returned,1,19,Feb,8
10292,263,39,Male,Lucknow,Tablet,Accessories,2,6740,Card,Delivered,5,4,Dec,2
10293,764,39,Male,Lucknow,Mobile,Accessories,1,49044,Card,Delivered,,5,Oct,9
10294,144,34,Female,Bangalore,Watch,Electronics,3,17140,UPI,Cancelled,4,13,May,9
10295,346,46,Female,,Laptop,Electronics,2,33395,Card,Cancelled,2,5,Jan,7
10296,624,31,Male,Lucknow,Watch,Accessories,1,12420,COD,Returned,5,25,Sep,5
10297,572,37,Male,Mumbai,Tablet,Electronics,2,31143,Card,Delivered,1,28,Oct,5
10298,2,50,Male,Delhi,Watch,Electronics,3,29727,Card,Cancelled,3,28,May,8
10299,304,32,Male,Lucknow,Tablet,Electronics,4,23751,Card,Returned,3,24,Jun,8
10300,254,29,Female,Mumbai,Mobile,Electronics,3,24738,UPI,Cancelled,4,16,Jul,5
10301,652,57,Male,Delhi,Watch,Electronics,4,60544,COD,Returned,2,8,Sep,6
10302,453,37,Male,Bangalore,Headphones,Electronics,4,28223,COD,Cancelled,2,3,Nov,6
10303,37,47,Male,Lucknow,Headphones,Electronics,3,35473,COD,Delivered,4,22,May,6
10304,160,55,Female,Lucknow,Watch,Accessories,1,9013,Card,Returned,1,14,Dec,5
10305,9,20,Female,Mumbai,Watch,Electronics,2,43816,COD,Returned,1,21,Apr,9
10306,233,45,Female,Pune,Laptop,Accessories,2,30725,UPI,Cancelled,,24,Dec,1
10307,99,43,Male,Bangalore,Watch,Electronics,2,4879,Card,Cancelled,2,17,Mar,3
10308,659,47,Male,Pune,Laptop,Electronics,4,11805,UPI,Cancelled,2,14,May,7
10309,208,30,Male,Lucknow,Laptop,Electronics,4,32222,Card,Delivered,2,26,Oct,9
10310,131,30,Female,Pune,Laptop,Accessories,3,55929,UPI,Cancelled,1,17,Oct,2
10311,404,19,Female,Delhi,Laptop,Electronics,1,42976,Card,Cancelled,3,6,Mar,4
10312,152,54,Male,Bangalore,Mobile,Accessories,3,44753,UPI,Delivered,4,14,May,8
10313,54,55,Male,,Headphones,Electronics,3,21208,COD,Cancelled,4,27,Aug,5
10314,120,19,Female,Delhi,Laptop,Electronics,1,65463,Card,Delivered,5,24,Feb,8
10315,673,53,Male,Mumbai,Headphones,Accessories,4,28121,Card,Delivered,5,4,Apr,2
10316,628,43,Male,Pune,Laptop,Electronics,3,30501,UPI,Cancelled,3,22,Aug,8
10317,587,28,Male,Bangalore,Headphones,Electronics,3,14720,UPI,Delivered,2,10,May,6
10318,625,25,Female,Delhi,Watch,Electronics,4,65622,UPI,Cancelled,3,23,Aug,5
10319,420,57,Male,Pune,Watch,Accessories,2,68407,Card,Delivered,5,13,Jun,2
10320,422,39,Male,Mumbai,Headphones,Electronics,1,38284,UPI,Returned,,7,Jan,7
10321,104,37,Male,Pune,Laptop,Electronics,1,39570,COD,Cancelled,5,3,May,1
10322,254,25,Male,Delhi,Mobile,Electronics,2,39650,UPI,Returned,4,9,Oct,6
10323,227,46,Female,Pune,Headphones,Accessories,1,61762,UPI,Returned,3,6,Feb,3
10324,112,57,Female,Bangalore,Tablet,Electronics,2,56044,UPI,Returned,1,0,Jul,6
10325,510,43,Female,Lucknow,Mobile,Accessories,3,27661,COD,Returned,5,19,Oct,1
10326,473,47,Male,,Tablet,Electronics,1,21680,UPI,Cancelled,4,11,Apr,1
10327,99,34,Female,Delhi,Headphones,Electronics,1,19325,UPI,Delivered,2,12,Feb,2
10328,153,37,Male,Delhi,Laptop,Accessories,3,1517,Card,Cancelled,3,15,Jan,7
10329,338,33,Female,Delhi,Tablet,Accessories,4,21385,Card,Cancelled,5,13,May,4
10330,706,24,Male,Pune,Headphones,Accessories,4,46760,UPI,Delivered,1,12,Nov,4
10331,163,33,Female,Bangalore,Mobile,Accessories,3,10760,Card,Returned,5,4,Oct,4
10332,720,44,Female,Mumbai,Laptop,Accessories,1,55446,UPI,Delivered,1,13,Aug,5
10333,681,40,Female,Bangalore,Tablet,Electronics,1,47162,UPI,Returned,3,25,Aug,2
10334,161,41,Male,Delhi,Headphones,Electronics,1,37518,COD,Cancelled,,12,Dec,7
10335,580,26,Male,Pune,Laptop,Accessories,2,55599,UPI,Delivered,1,13,Oct,3
10336,398,52,Male,Pune,Laptop,Electronics,4,62806,Card,Delivered,1,11,Feb,3
10337,277,37,Female,Delhi,Watch,Electronics,1,29730,Card,Returned,4,22,Jun,2
10338,504,54,Male,Pune,Laptop,Accessories,4,25269,Card,Delivered,,27,Jul,6
10339,392,59,Male,Delhi,Headphones,Accessories,4,35714,Card,Cancelled,3,21,Oct,4
10340,135,34,Male,Bangalore,Mobile,Accessories,1,32992,UPI,Delivered,5,19,Jan,4
10341,195,48,Male,Lucknow,Watch,Electronics,3,64267,COD,Delivered,,14,May,8
10342,401,25,Male,Pune,Headphones,Accessories,3,62973,COD,Cancelled,2,18,Jun,2
10343,640,32,Male,Delhi,Headphones,Electronics,4,4187,UPI,Returned,3,10,Jul,7
10344,33,48,Female,Delhi,Headphones,Accessories,2,49635,Card,Delivered,,29,Nov,2
10345,688,47,Female,Pune,Tablet,Accessories,4,65135,COD,Returned,3,21,Sep,6
10346,460,37,Male,Mumbai,Tablet,Accessories,4,50204,COD,Delivered,2,25,Mar,5
10347,470,56,Female,Delhi,Mobile,Accessories,3,14334,UPI,Cancelled,5,14,Aug,8
10348,375,29,Female,Pune,Headphones,Electronics,1,9421,Card,Returned,4,29,Oct,6
10349,22,34,Male,Delhi,Tablet,Electronics,1,29073,COD,Delivered,,28,Mar,7
10350,750,59,Male,Mumbai,Tablet,Electronics,2,38376,UPI,Returned,5,27,Nov,6
10351,670,47,Female,Lucknow,Tablet,Accessories,3,4766,COD,Delivered,2,20,Sep,8
10352,38,46,Male,Mumbai,Mobile,Electronics,3,38213,COD,Cancelled,5,29,Aug,2
10353,230,36,Female,Bangalore,Mobile,Electronics,4,9485,Card,Cancelled,3,11,Sep,7
10354,365,28,Female,Pune,Headphones,Electronics,3,22568,Card,Delivered,4,18,May,5
10355,563,51,Female,Mumbai,Watch,Accessories,4,8866,COD,Delivered,1,15,Nov,9
10356,438,24,Male,Lucknow,Headphones,Electronics,2,69884,Card,Returned,,3,Sep,9
10357,776,51,Female,Delhi,Tablet,Accessories,3,30972,COD,Delivered,5,17,Mar,8
10358,283,37,Male,Pune,Tablet,Accessories,3,3956,COD,Returned,1,8,Jul,8
10359,27,55,Male,Mumbai,Laptop,Electronics,4,12531,COD,Delivered,4,15,Mar,4
10360,226,41,Male,Lucknow,Headphones,Electronics,3,20526,UPI,Cancelled,1,6,Jun,8
10361,277,27,Male,Mumbai,Tablet,Accessories,1,41387,Card,Returned,5,27,Aug,2
10362,798,49,Male,Bangalore,Tablet,Accessories,2,29277,Card,Returned,2,29,Feb,5
10363,609,32,Female,Pune,Watch,Accessories,1,43430,COD,Cancelled,,25,Aug,4
10364,284,54,Male,Delhi,Laptop,Electronics,4,2160,Card,Returned,3,18,Jan,5
10365,481,37,Male,Lucknow,Headphones,Accessories,4,27651,COD,Cancelled,3,23,Apr,5
10366,453,20,Male,Mumbai,Mobile,Accessories,4,25113,Card,Cancelled,,23,Jul,5
10367,659,54,Male,Pune,Headphones,Accessories,2,65766,Card,Cancelled,1,10,Jan,7
10368,516,57,Male,Mumbai,Headphones,Electronics,3,55238,COD,Delivered,3,16,Jun,1
10369,547,25,Female,Pune,Watch,Accessories,1,46277,Card,Cancelled,,29,Oct,2
10370,192,57,Male,Bangalore,Headphones,Accessories,3,31202,COD,Returned,,20,Jun,7
10371,49,40,Male,Mumbai,Watch,Accessories,4,62304,UPI,Delivered,3,4,Jul,1
10372,512,57,Female,,Watch,Accessories,3,13521,COD,Cancelled,2,11,Sep,9
10373,17,28,Male,,Tablet,Accessories,2,44501,Card,Cancelled,1,18,Jul,3
10374,172,25,Female,Bangalore,Mobile,Electronics,4,19592,UPI,Cancelled,2,1,Mar,6
10375,220,46,Female,Pune,Watch,Electronics,3,29415,UPI,Returned,2,0,Apr,4
10376,158,47,Female,Lucknow,Laptop,Accessories,1,53823,COD,Delivered,4,28,Jan,3
10377,477,27,Female,Mumbai,Laptop,Accessories,4,52402,UPI,Delivered,1,3,May,8
10378,46,56,Male,,Mobile,Accessories,4,16239,COD,Delivered,2,27,Jul,2
10379,373,45,Male,Pune,Watch,Accessories,2,14199,Card,Returned,5,10,Mar,3
10380,518,53,Female,Delhi,Mobile,Accessories,2,3304,COD,Cancelled,3,25,Jun,8
10381,99,30,Female,Delhi,Tablet,Accessories,1,49404,UPI,Delivered,1,17,Dec,3
10382,745,49,Male,Mumbai,Laptop,Electronics,3,55096,COD,Cancelled,4,20,Mar,8
10383,37,53,Female,Pune,Headphones,Accessories,3,50493,COD,Returned,2,27,Apr,7
10384,280,54,Female,Delhi,Laptop,Accessories,4,64866,Card,Delivered,5,26,May,2
10385,349,43,Female,,Watch,Electronics,4,38843,COD,Returned,3,15,Jun,1
10386,497,39,Male,Mumbai,Mobile,Electronics,3,12275,Card,Delivered,3,9,Jun,1
10387,302,21,Female,Bangalore,Laptop,Electronics,3,63512,UPI,Delivered,5,11,Jan,2
10388,181,48,Male,Pune,Headphones,Electronics,3,48186,UPI,Cancelled,1,1,Dec,7
10389,607,35,Male,Bangalore,Headphones,Accessories,4,56057,COD,Returned,3,0,Aug,9
10390,99,55,Male,Delhi,Mobile,Electronics,2,64736,COD,Delivered,3,9,Mar,7
10391,700,41,Female,Delhi,Mobile,Electronics,2,46374,UPI,Delivered,3,9,Apr,3
10392,116,40,Female,Lucknow,Laptop,Electronics,1,32086,UPI,Returned,,27,Aug,8
10393,191,39,Male,Mumbai,Watch,Accessories,3,57509,UPI,Cancelled,2,25,May,8
10394,253,19,Male,,Tablet,Accessories,3,1107,COD,Returned,2,9,Jun,9
10395,161,48,Male,Mumbai,Headphones,Accessories,3,37886,UPI,Delivered,3,24,Jan,9
10396,256,28,Female,Bangalore,Mobile,Electronics,1,63152,COD,Returned,4,1,Aug,9
10397,323,45,Female,Pune,Tablet,Accessories,3,53612,UPI,Cancelled,,25,May,4
10398,128,49,Male,Pune,Tablet,Electronics,2,37525,UPI,Cancelled,3,19,Jan,4
10399,18,22,Male,Delhi,Tablet,Electronics,3,63992,COD,Cancelled,1,2,Jul,2
10400,793,55,Female,Bangalore,Watch,Electronics,1,10723,Card,Cancelled,,0,Feb,8
10401,735,27,Male,Delhi,Mobile,Electronics,4,23443,COD,Cancelled,4,23,Dec,2
10402,566,57,Female,Delhi,Headphones,Accessories,4,63360,Card,Cancelled,1,17,Jun,3
10403,570,41,Female,Lucknow,Mobile,Accessories,2,66787,COD,Cancelled,5,10,Mar,9
10404,323,52,Male,Delhi,Laptop,Accessories,2,34473,Card,Delivered,5,23,Jun,2
10405,686,40,Male,Mumbai,Headphones,Accessories,2,37155,Card,Returned,2,11,Sep,1
10406,792,34,Female,Pune,Mobile,Electronics,4,64677,Card,Cancelled,,0,Jun,5
10407,626,18,Female,Delhi,Headphones,Electronics,3,60009,COD,Returned,2,5,Jan,7
10408,288,48,Female,Mumbai,Laptop,Electronics,1,60961,COD,Returned,2,15,Jun,4
10409,663,48,Female,Bangalore,Headphones,Electronics,1,19158,COD,Delivered,,19,Mar,4
10410,639,59,Female,Pune,Tablet,Electronics,3,36633,Card,Returned,5,2,Apr,3
10411,155,59,Male,Bangalore,Watch,Accessories,4,21120,Card,Returned,,16,Apr,6
10412,490,51,Female,Mumbai,Laptop,Accessories,4,37567,COD,Cancelled,1,25,Sep,8
10413,386,26,Female,Bangalore,Headphones,Electronics,1,69769,COD,Cancelled,4,15,Aug,2
10414,785,39,Female,Bangalore,Laptop,Electronics,2,30175,UPI,Returned,2,10,Jul,6
10415,104,30,Male,Bangalore,Tablet,Accessories,2,67701,UPI,Cancelled,5,15,May,8
10416,393,42,Male,Delhi,Watch,Accessories,1,1360,UPI,Delivered,2,11,Oct,1
10417,246,35,Female,Delhi,Laptop,Electronics,1,28118,UPI,Returned,3,0,Nov,4
10418,176,29,Female,Delhi,Tablet,Accessories,3,28416,UPI,Returned,4,10,Apr,1
10419,39,57,Male,Pune,Tablet,Accessories,3,23378,COD,Delivered,1,22,Mar,4
10420,477,34,Male,Mumbai,Tablet,Electronics,3,39054,Card,Delivered,2,5,Dec,9
10421,682,32,Male,Delhi,Headphones,Electronics,3,27296,Card,Delivered,3,18,Jan,6
10422,759,59,Male,Bangalore,Mobile,Accessories,3,9845,COD,Delivered,3,11,Sep,6
10423,538,32,Female,Bangalore,Laptop,Accessories,3,62018,COD,Returned,4,27,Aug,5
10424,408,32,Male,Bangalore,Mobile,Electronics,2,23084,COD,Cancelled,5,1,Jan,3
10425,525,56,Female,Bangalore,Tablet,Accessories,1,12098,UPI,Cancelled,5,9,Feb,2
10426,506,30,Female,Lucknow,Mobile,Accessories,4,18945,UPI,Cancelled,2,18,Jan,9
10427,36,34,Male,Pune,Tablet,Accessories,3,44313,UPI,Cancelled,2,27,Jan,9
10428,685,49,Male,,Tablet,Electronics,2,4230,COD,Delivered,5,14,Sep,7
10429,20,26,Male,Mumbai,Watch,Accessories,1,12184,COD,Cancelled,1,7,May,2
10430,321,57,Male,Delhi,Watch,Accessories,1,57970,Card,Cancelled,1,10,Mar,4
10431,776,37,Female,Lucknow,Mobile,Electronics,1,35063,COD,Returned,3,22,Feb,8
10432,512,43,Female,Mumbai,Laptop,Electronics,3,10541,UPI,Returned,4,15,Dec,6
10433,400,44,Female,Pune,Mobile,Accessories,3,53965,Card,Cancelled,1,12,Aug,5
10434,654,38,Male,Bangalore,Laptop,Electronics,4,61820,COD,Delivered,2,29,Aug,2
10435,471,35,Female,Delhi,Mobile,Electronics,3,33124,Card,Cancelled,1,27,Jun,1
10436,143,30,Male,Pune,Headphones,Accessories,1,4226,Card,Delivered,4,12,Feb,1
10437,92,33,Female,Mumbai,Headphones,Electronics,1,50893,COD,Returned,2,22,Nov,1
10438,354,26,Male,Lucknow,Laptop,Accessories,2,2343,UPI,Delivered,4,4,Jan,6
10439,800,29,Female,Delhi,Watch,Accessories,2,55429,UPI,Cancelled,5,11,Jun,4
10440,727,55,Female,Mumbai,Laptop,Electronics,4,59356,Card,Returned,4,9,Jan,9
10441,51,36,Male,Delhi,Mobile,Accessories,2,65960,COD,Cancelled,4,18,Dec,9
10442,665,24,Female,Mumbai,Tablet,Accessories,4,14254,COD,Cancelled,4,16,Jun,3
10443,698,52,Female,Bangalore,Headphones,Accessories,2,29353,UPI,Delivered,2,0,Oct,6
10444,575,35,Male,Lucknow,Tablet,Accessories,1,60060,COD,Cancelled,4,21,Feb,6
10445,190,33,Male,Bangalore,Headphones,Accessories,3,68316,COD,Cancelled,4,14,Jul,1
10446,125,56,Male,Mumbai,Mobile,Electronics,3,5067,Card,Returned,,15,Dec,9
10447,150,21,Male,Pune,Headphones,Electronics,4,62618,COD,Delivered,,19,Oct,4
10448,314,42,Male,Bangalore,Laptop,Accessories,3,59386,COD,Delivered,3,22,Feb,6
10449,570,49,Female,Pune,Tablet,Accessories,3,58224,COD,Returned,2,9,Feb,8
10450,342,57,Male,Mumbai,Tablet,Electronics,2,32650,UPI,Returned,,9,Jun,1
10451,305,30,Female,Lucknow,Mobile,Accessories,1,67291,UPI,Delivered,4,25,Apr,8
10452,692,34,Female,Pune,Tablet,Accessories,3,6962,Card,Returned,1,16,Jun,6
10453,682,54,Male,Mumbai,Mobile,Accessories,1,28060,UPI,Delivered,4,28,Dec,1
10454,783,23,Female,Pune,Watch,Electronics,2,3871,UPI,Returned,1,21,Aug,9
10455,54,36,Female,Bangalore,Laptop,Accessories,2,54512,UPI,Delivered,5,22,Nov,9
10456,444,30,Male,Mumbai,Headphones,Electronics,3,3432,UPI,Delivered,5,16,Oct,8
10457,613,43,Female,Bangalore,Headphones,Accessories,3,21970,Card,Returned,2,1,Mar,7
10458,264,31,Male,Delhi,Headphones,Accessories,2,10278,COD,Cancelled,2,8,May,1
10459,53,48,Male,Mumbai,Watch,Electronics,2,23533,COD,Cancelled,5,24,May,1
10460,572,21,Male,Pune,Laptop,Electronics,4,10804,COD,Returned,2,21,Oct,8
10461,620,56,Female,Delhi,Tablet,Accessories,4,14907,Card,Delivered,1,26,Sep,8
10462,5,25,Female,Bangalore,Tablet,Accessories,1,3021,UPI,Returned,1,3,Jul,1
10463,103,42,Female,Bangalore,Laptop,Accessories,2,1283,Card,Cancelled,3,6,Sep,8
10464,196,30,Female,Pune,Laptop,Electronics,1,43166,Card,Delivered,2,4,Aug,8
10465,774,49,Male,Delhi,Headphones,Accessories,2,17298,Card,Delivered,2,18,Mar,3
10466,350,55,Female,Lucknow,Tablet,Electronics,1,1603,COD,Delivered,3,3,Feb,1
10467,47,55,Male,Pune,Laptop,Accessories,4,54543,UPI,Cancelled,4,17,Mar,3
10468,656,45,Female,Bangalore,Tablet,Accessories,2,34439,COD,Cancelled,1,29,Jun,8
10469,269,47,Female,Mumbai,Laptop,Accessories,2,59542,Card,Delivered,4,21,Nov,8
10470,370,20,Female,,Mobile,Accessories,1,12635,Card,Delivered,,2,Dec,7
10471,636,45,Female,Lucknow,Headphones,Accessories,1,62448,COD,Cancelled,3,22,Oct,2
10472,106,20,Female,Mumbai,Laptop,Accessories,3,60256,COD,Cancelled,,3,Apr,5
10473,670,51,Male,Delhi,Watch,Accessories,3,39904,COD,Delivered,,13,Nov,8
10474,659,33,Female,Pune,Laptop,Electronics,4,3089,UPI,Returned,2,23,Jan,3
10475,657,39,Female,Pune,Mobile,Accessories,2,10195,COD,Returned,4,26,Oct,6
10476,120,49,Female,Delhi,Watch,Accessories,2,6222,UPI,Returned,2,13,Oct,2
10477,787,55,Female,Lucknow,Watch,Accessories,1,50374,UPI,Cancelled,3,16,Sep,8
10478,604,25,Male,,Laptop,Accessories,4,1341,COD,Returned,5,8,Jun,9
10479,58,25,Female,Mumbai,Mobile,Electronics,2,19231,Card,Returned,2,18,Jan,1
10480,346,23,Male,Mumbai,Watch,Electronics,4,1145,Card,Cancelled,,2,Mar,4
10481,741,31,Female,Pune,Headphones,Accessories,3,32616,UPI,Returned,,14,Nov,6
10482,474,49,Male,Delhi,Headphones,Accessories,1,41483,UPI,Delivered,4,20,Nov,2
10483,117,52,Male,Pune,Tablet,Electronics,2,29902,UPI,Cancelled,4,25,Jan,6
10484,791,27,Male,Lucknow,Tablet,Electronics,1,49658,Card,Delivered,3,0,Dec,7
10485,127,20,Male,Mumbai,Mobile,Electronics,3,36969,UPI,Returned,4,29,Sep,6
10486,393,29,Male,Bangalore,Watch,Accessories,4,61076,UPI,Delivered,1,18,Apr,8
10487,641,48,Female,Bangalore,Headphones,Electronics,4,14408,Card,Cancelled,2,3,Feb,5
10488,58,46,Male,Delhi,Headphones,Electronics,3,60769,COD,Returned,,13,Apr,3
10489,634,22,Female,Delhi,Mobile,Accessories,3,42731,Card,Cancelled,1,17,Feb,2
10490,513,42,Male,Bangalore,Watch,Accessories,2,45721,COD,Returned,3,11,Jun,2
10491,751,58,Male,Delhi,Mobile,Accessories,2,13215,COD,Cancelled,,5,Jun,2
10492,96,48,Female,Mumbai,Laptop,Electronics,2,38898,UPI,Cancelled,1,9,Nov,5
10493,638,38,Male,Lucknow,Headphones,Electronics,2,62872,UPI,Delivered,1,3,Jul,4
10494,118,37,Male,Lucknow,Mobile,Electronics,2,35824,COD,Cancelled,,15,Sep,2
10495,560,56,Male,Pune,Mobile,Electronics,4,19838,UPI,Cancelled,2,0,Nov,5
10496,601,39,Male,Mumbai,Laptop,Accessories,2,7887,COD,Delivered,2,2,Sep,7
10497,488,21,Female,Delhi,Tablet,Electronics,3,26675,UPI,Returned,5,6,Apr,5
10498,237,30,Male,Delhi,Headphones,Accessories,3,31295,Card,Returned,1,29,Sep,8
10499,272,59,Male,Pune,Mobile,Electronics,2,37929,COD,Cancelled,2,2,Aug,6
10500,189,37,Female,Pune,Headphones,Electronics,3,63605,COD,Delivered,1,28,Dec,9
10501,704,30,Female,Delhi,Tablet,Electronics,1,4301,UPI,Returned,1,21,Jan,5
10502,447,34,Male,Delhi,Mobile,Accessories,4,7913,Card,Delivered,3,26,Jul,8
10503,581,53,Male,Mumbai,Laptop,Electronics,4,18165,UPI,Cancelled,3,14,Jul,6
10504,790,50,Female,Pune,Headphones,Accessories,2,8687,Card,Delivered,,5,Oct,7
10505,247,18,Male,Mumbai,Laptop,Accessories,1,65489,UPI,Cancelled,1,15,Apr,8
10506,76,32,Female,Delhi,Tablet,Accessories,2,26284,COD,Returned,3,16,Jul,4
10507,154,30,Male,Bangalore,Tablet,Accessories,2,49954,Card,Returned,,1,Nov,4
10508,656,34,Female,Bangalore,Headphones,Electronics,3,14305,Card,Returned,2,9,Nov,6
10509,435,41,Female,Delhi,Tablet,Electronics,4,42215,UPI,Returned,1,10,Nov,2
10510,86,25,Female,Pune,Watch,Accessories,1,53911,Card,Delivered,3,27,Nov,9
10511,697,44,Male,Bangalore,Headphones,Accessories,3,42686,UPI,Delivered,2,26,Oct,8
10512,285,40,Male,Pune,Watch,Electronics,4,28593,Card,Delivered,1,5,Oct,2
10513,220,25,Male,Bangalore,Tablet,Electronics,4,22974,UPI,Cancelled,,17,May,1
10514,69,25,Male,Pune,Headphones,Accessories,2,8654,UPI,Returned,1,14,May,4
10515,47,43,Female,Bangalore,Watch,Electronics,1,22564,UPI,Returned,3,15,May,4
10516,94,30,Female,Pune,Tablet,Electronics,2,29898,COD,Returned,2,29,Jun,2
10517,750,56,Female,Mumbai,Mobile,Electronics,3,44369,Card,Delivered,1,12,Jul,5
10518,453,54,Male,Pune,Mobile,Accessories,2,10146,COD,Delivered,1,15,May,3
10519,204,45,Male,Mumbai,Laptop,Accessories,2,60171,COD,Returned,,1,Sep,3
10520,218,42,Male,Mumbai,Mobile,Accessories,4,60207,COD,Cancelled,5,19,Dec,3
10521,474,33,Female,Delhi,Watch,Accessories,4,25891,COD,Delivered,1,11,Nov,4
10522,432,19,Male,Mumbai,Mobile,Accessories,3,29322,Card,Returned,5,28,Sep,5
10523,341,35,Male,Lucknow,Headphones,Electronics,4,38372,Card,Returned,5,13,Jul,4
10524,551,34,Female,Mumbai,Headphones,Electronics,4,29840,COD,Returned,2,7,Oct,9
10525,612,47,Female,Pune,Headphones,Electronics,4,5002,Card,Cancelled,4,5,Mar,4
10526,289,56,Male,Mumbai,Mobile,Accessories,2,48520,Card,Returned,,13,Apr,7
10527,254,30,Female,Pune,Mobile,Electronics,1,21471,UPI,Delivered,5,23,Apr,5
10528,734,49,Male,Pune,Laptop,Accessories,3,58876,Card,Cancelled,2,14,Jul,9
10529,357,46,Female,Lucknow,Tablet,Accessories,2,6537,COD,Cancelled,,19,Feb,9
10530,23,47,Female,Mumbai,Laptop,Accessories,3,50807,Card,Returned,3,26,Nov,8
10531,762,35,Female,Mumbai,Watch,Accessories,2,27861,COD,Delivered,5,2,May,6
10532,522,30,Male,Bangalore,Headphones,Accessories,3,14966,Card,Delivered,4,6,Nov,6
10533,758,38,Male,Bangalore,Mobile,Accessories,4,10127,COD,Returned,3,15,Nov,2
10534,100,47,Male,Delhi,Tablet,Electronics,3,22093,Card,Returned,,22,Apr,7
10535,180,38,Female,Pune,Tablet,Accessories,1,52197,Card,Delivered,5,1,Oct,9
10536,223,34,Female,Lucknow,Mobile,Electronics,3,23649,Card,Cancelled,5,16,Nov,9
10537,762,57,Female,Bangalore,Laptop,Accessories,1,17237,COD,Cancelled,4,10,Sep,2
10538,659,36,Female,Mumbai,Tablet,Electronics,3,68354,UPI,Returned,1,23,Jan,9
10539,442,32,Male,Delhi,Laptop,Accessories,4,45987,COD,Returned,4,2,Oct,7
10540,608,26,Male,Lucknow,Mobile,Accessories,3,25814,Card,Delivered,2,21,Mar,5
10541,769,27,Male,Mumbai,Laptop,Electronics,2,35787,COD,Delivered,2,22,Jun,5
10542,325,48,Female,Mumbai,Headphones,Accessories,4,30951,Card,Delivered,4,7,Nov,6
10543,516,40,Female,Pune,Mobile,Accessories,4,37871,Card,Delivered,4,21,Apr,8
10544,16,47,Male,Pune,Mobile,Electronics,2,25130,UPI,Returned,4,22,Mar,2
10545,792,50,Female,,Tablet,Electronics,4,51736,Card,Returned,4,20,Jun,3
10546,336,26,Male,Bangalore,Tablet,Accessories,4,34167,Card,Delivered,4,18,Nov,7
10547,759,18,Female,Mumbai,Tablet,Electronics,2,25599,Card,Returned,5,17,Mar,3
10548,258,52,Female,,Headphones,Electronics,4,38598,UPI,Returned,,6,Jul,1
10549,497,28,Male,Bangalore,Headphones,Accessories,4,28373,COD,Delivered,,15,Dec,6
10550,160,51,Male,Bangalore,Watch,Electronics,4,24058,UPI,Cancelled,3,23,Jan,7
10551,475,33,Female,Mumbai,Mobile,Accessories,4,60623,COD,Cancelled,2,13,Sep,9
10552,664,26,Male,Lucknow,Tablet,Electronics,3,31018,Card,Delivered,2,7,Oct,1
10553,690,49,Male,Mumbai,Mobile,Accessories,4,53263,COD,Cancelled,,12,Feb,9
10554,675,32,Female,Lucknow,Laptop,Accessories,4,59672,COD,Returned,,2,Apr,7
10555,380,29,Female,Lucknow,Headphones,Accessories,4,4250,COD,Cancelled,3,1,Jun,8
10556,545,50,Female,Mumbai,Watch,Electronics,3,12381,COD,Delivered,4,12,Jun,3
10557,691,31,Male,Delhi,Laptop,Accessories,1,20106,Card,Delivered,,24,Nov,5
10558,427,25,Female,Bangalore,Mobile,Electronics,4,17319,UPI,Cancelled,,21,Aug,3
10559,613,25,Female,Pune,Headphones,Accessories,1,29255,COD,Cancelled,3,25,Aug,7
10560,268,44,Female,Mumbai,Tablet,Accessories,1,26311,Card,Returned,4,2,Apr,2
10561,577,29,Female,Lucknow,Laptop,Accessories,2,58622,Card,Cancelled,2,20,Jun,6
10562,417,18,Female,Mumbai,Headphones,Electronics,2,38197,Card,Cancelled,,0,Sep,2
10563,168,57,Male,Bangalore,Mobile,Accessories,1,61696,Card,Cancelled,1,1,Jul,9
10564,43,59,Female,Lucknow,Mobile,Accessories,3,18844,COD,Returned,2,24,Aug,6
10565,556,28,Female,Pune,Laptop,Electronics,4,21156,UPI,Cancelled,2,9,Aug,5
10566,285,56,Male,Pune,Laptop,Accessories,4,26882,Card,Returned,1,10,Feb,6
10567,397,48,Female,Pune,Laptop,Accessories,4,31531,UPI,Returned,3,25,Jul,6
10568,12,34,Female,Delhi,Watch,Electronics,2,61074,UPI,Delivered,5,2,Mar,6
10569,607,50,Male,Lucknow,Tablet,Electronics,2,67760,UPI,Delivered,4,23,Jul,6
10570,302,49,Female,Lucknow,Headphones,Electronics,4,58029,Card,Returned,4,25,Feb,9
